path,trans,duration,note
voice/3040049000_newyear1,恭贺新年！,2,新年
voice/3040049000_newyear3,新年快乐！\n能和你一起迎接新的一年，我很高兴。今年也一起努力修行吧。,10,
voice/3040049000_Valentine1,情人节快乐！,2,情人节
voice/3040049000_Valentine2,情、情人节……快乐……\n那个……可能跟我的年龄不太相称，不过我准备了巧克力。\n这是对平日承蒙关照的谢意，我想你应该收到很多人的巧克力了，不过能请你收下吗？,27,
voice/3040049000_Valentine3,情人节快乐！\n一直以来辛苦了。平日承蒙关照，这是我给你的礼物。希望你能吃点甜食养精蓄锐。\n不太过努力，偶尔休息也是很重要的。,20,
voice/3040049000_whiteday1,白色情人节快乐！,2,白情
voice/3040049000_whiteday2,白色情人节快乐！\n嗯，我从铳工房的姐妹们那里收到了友情？巧克力。\n虽然有点晚了，我烤了曲奇作为返礼。烤了很多，你也要吃一点吗？,20,
voice/3040138000_mypage1,听说这衣服是很厉害的神器！不过它本来不是我来继承的神器，所以将来有一天会不会见到本应继承它的继承者呢~♪,11,
voice/3040138000_mypage2,空~空（狐狸叫声）♪　看啊看啊团长，是狐狸哦！空空~！,6,
voice/3040138000_mypage4,我是值得信赖的尤艾尔哦~！\n……虽然这么说，但这力量可以说是托大家的福才到手的，真是谢谢你，团长♪,12,
voice/3040132000_mypage_christmas0,圣诞快乐！,2,圣诞
voice/3040132000_mypage_newyear0,恭贺新年！\n今年也请多关照！,5,新年
voice/3040132000_mypage_newyear1,团长，新年快乐！,4,
voice/3040132000_mypage_valentine0,情人节快乐！,3,情人节
voice/3040132000_mypage_whiteday0,白色情人节快乐！,3,白情
voice/3040010000_birthday1,Happy Birthday是也！,2,生日
voice/3040010000_Halloween1,万圣节快乐是也！,3,万圣
voice/3040010000_Halloween2,不给糖就捣蛋是也。,3,
voice/3040010000_Halloween3,虽然我并不是小孩子……不过，你要给我糖果的话，我就荣幸地收下了。,11,
voice/3040010000_Xmas1,圣诞快乐是也！,3,圣诞
voice/3040010000_Xmas2,圣诞装饰虽然做起来很开心……\n姆姆姆，想要放上星星但我的手够不到树顶。,14,
voice/3040010000_newyear1,新年快乐是也！,3,新年
voice/3040010000_newyear2,今年我也会每天努力修行，做到光明磊落、正确高洁！！,6,
voice/3040010000_Valentine1,情人节快乐！,3,情人节
voice/3040010000_Valentine2,我、我也试着做了巧克力……啊，不，那个……\n不是希望姬塔阁下吃什么的……那个……你愿意收下吗？,16,
voice/3040010000_Whiteday1,白色情人节快乐！,3,白情
voice/3040010000_Whiteday2,欸？情人节的回礼吗？谢谢！\n我会好好珍惜团长阁下的礼物！,11,
voice/3040093000_s1_halloween0,万圣节快乐！,2,万圣
voice/3040093000_s1_halloween1,不给糖就捣蛋。,2,
voice/3040093000_s1_halloween2,呵呵，不给糖就捣蛋。\n你会选哪一边呢？当然是糖果那边吧。,10,
voice/3040093000_s1_christmas0,圣诞快乐！,2,圣诞
voice/3040093000_s1_christmas4,来，团长，我们来比试一下谁能最快堆出巨大的雪人吧,6,
voice/3040093000_s1_newyear1,Happy New Year！,2,新年
voice/3040093000_s1_newyear0,新年快乐！,2,
voice/3040093000_s1_valentine0,情人节快乐！,2,情人节
voice/3040093000_s1_whiteday0,白色情人节快乐！,2,白情
voice/3040224000_mypage1,没想到过去曾经引起灾厄的我，现在会在海边流着汗水……\n全都是托那位大人的好意的福。,9,首页
voice/3040224000_mypage2,请问要不要来杯咖、咖啡？\n没想到营业是件那么难的事……,8,
voice/3040224000_mypage3,那个叫路西欧的男人，竟然顶着那张脸那么轻率地穿上了泳装。\n失礼也要有分寸啊。,8,
voice/3040159000_mypage1,席尔瓦姐她超不喜欢麻烦别人的~不过前几天她终于肯叫我帮忙了，我好高兴来着。但是呢，我还要成为更加可靠的人，继续努力才行！,12,库库鲁
voice/3040159000_mypage2,团长真的很可靠啊~。我经常忘记你年纪比我还小呢。不过，你完全可以依靠库库鲁姐姐呀？来吧！对我尽情撒娇也可以哦？,15,
voice/3040159000_mypage3,果然很小……很小啊！！不不不，库库鲁姐姐也还在长身体嘛。今后也会变得像席尔瓦姐还有库姆优那样大……呜哇！？团、团长你在啊！？,12,
voice/3040179000_mypage1,这件泳衣，是和安一起选的，那个...如何，合适吗？,9,泳装古雷雅
voice/3040179000_mypage2,哈...安身材这么好，穿什么都很合适，稍微有点羡慕呢,10,
voice/3040179000_mypage3,和大家一起来海边，很开心，能留下美好的回忆就好了,6,
voice/3030005000_birthday1,生日快乐。,1,生日
voice/3040116000_s1_halloween0,万圣节快乐。,4,万圣
voice/3040116000_s1_halloween1,不给糖就捣蛋。,4,
voice/3040116000_s1_halloween2,也就今天这种日子，即使我现在这幅样子也能融入城市……应该。\n得感谢万圣节啊。,10,
voice/3040116000_s1_christmas0,圣诞快乐！。,3,圣诞
voice/3040116000_s1_christmas1,没想到会一直保持这个样子迎来平安夜……,6,
voice/3040116000_s1_newyear0,Happy New Year。,4,新年
voice/3040116000_s1_newyear1,没想到会用这种样子迎接新年。,5,
voice/3040116000_s1_valentine0,情人节，快乐！,4,情人节
voice/3040116000_s1_valentine1,明明是情人节，我这副样子别说是色气了……我在想什么呢！,13,
voice/3040116000_s1_whiteday0,白色情人节快乐！,4,白情
voice/3040116000_s1_whiteday1,白色情人节啊……\n罗艾因看到我这样子会不会讨厌我啊。,10,
voice/3040033000_mypage1,我最喜欢数字４了。\n无论何时都能让人联想到死亡对吧？,6,最终解放前
voice/3040033000_mypage2,直到有一天，星屑之街的孩子们都能带着笑容地生活为止，\n我都会一直奋战下去。,8,
voice/3040033000_mypage3,姐姐她还是有些天真之处。\n所以，我必须得变得更强才行。,6,
voice/3040033000_mypage1,为了守护的力量，吗……\n至今为止，我只知道破坏……\n有点不知所措了。,10,最终解放后
voice/3040033000_mypage2,刺杀对方时的血肉横飞……\n能有确实夺走对方性命的实感，\n我或许正是为此才选中了短剑。,12,
voice/3040033000_mypage3,诶？你问我怕不怕死？\n呵呵，你说什么梦话呢？\n我一直都是，在想着就算被谁杀掉也行的同时杀着人哦。,12,
voice/3710091000_mypage1,砰砰杀杀～～怪！,2,砰砰杀杀怪
voice/3710091000_mypage2,卡托～♪卡托～♪卡托尔～♪,3,
voice/3710091000_mypage3,砰砰杀，砰砰杀，砰砰杀～砰～！,3,
voice/3710106000_mypage1,真是的，那个人总是那么突然。\n不过呢，看在姐姐和弟妹们好像都玩得很开心的份上，\n这次就原谅他好了。,9,泳装
voice/3710106000_mypage2,虽说是度假胜地，但不管去哪都会淹没在人山人海和琳琅满目的商品之中，果然还是很惊人呢。\n世界太过于不同了，让人不得不羡慕呢。,9,
voice/3710106000_mypage3,把马尔摩科……养在星屑之街……\n不，没有水域的话也没办法吧……\n……哈！？团长找我有什么事吗，\n笑什么是想被宰了吧是这样没错吧！,13,
voice/3040033000_birthday1,生日快乐！,1,生日
voice/3040033000_birthday2,生日快乐。\n我并不清楚自己的生日……\n老实说，我有点羡慕你。,9,
voice/3040033000_birthday3,生日快乐。\n啊，我想到一个好主意！下次……由你来决定我的生日，为我庆祝吧！\n我很期待你的惊喜哦？呵呵呵。,14,
voice/3040033000_Valentine1,今天是情人节呢。,2,情人节
voice/3040033000_Valentine2,每年一到情人节，姐姐就会很守规矩地给我巧克力。\n一想到我那冷淡的姐姐自己做巧克力的样子，我就觉得很欣慰。,12,
voice/3040033000_Whiteday1,啊，莫非今天是白色情人节吗？,4,白色情人节
voice/3040033000_Whiteday2,虽然是双胞胎，\n但我老是会烦恼该送什么回礼给姐姐。\n嗯，如果从现在开始准备的话……真头疼啊。\n如果方便的话，你能不能帮我一起想？,15,
voice/3040033000_Halloween1,万圣节快乐。,2,万圣节
voice/3040033000_Halloween2,请看。\n这是今天为了星屑之街的孩子们，而特意准备的大量的糖果。\n大家能够高兴就好了呢。,9,
voice/3040033000_Xmas1,圣诞快乐。,1,圣诞节
voice/3040033000_Xmas2,圣诞快乐。\n今晚要和星屑之街的孩子们一起\n一边装饰圣诞树，一边等着圣诞老人。\n如何？你也一起来帮忙装饰吧？,14,
voice/3040033000_newyear1,谨贺新年。,1,新年
voice/3040033000_newyear2,新年快乐。\n真正的“强大”究竟是什么……\n为了理解其本质，今年一年，我准备有意义地度过。\n那么重新说一遍，\n今年也请多关照了。,16,
voice/3040023000_birthday1,Happy Birthday！,1,生日
voice/3040023000_birthday2,生日快乐！愿今天会是美好的一天。,4,
voice/3040023000_birthday3,生日快乐！我很高兴能为你庆祝生日。让我们把今天变成愉快的一天吧。,7,
voice/3040023000_Halloween1,万圣节快乐！,2,万圣
voice/3040023000_Halloween2,不给糖就捣蛋！你要是不给我糖果，我就对你恶作剧哦~\n哈哈，让我想起小时候的事啊。,8,
voice/3040023000_Xmas2,圣诞快乐！\n我想起小时候为了见圣诞老人，跟维恩一起熬过夜。,8,圣诞
voice/3040023000_newyear1,Happy New Year！,2,新年
voice/3040023000_newyear2,新年快乐！\n就算是新年也不是休息不训练的理由！来，开始练习吧！,9,
voice/3040023000_Valentine1,啊，说起来，今天是情人节啊。,5,情人节
voice/3040023000_Valentine2,你也给我准备了吗……<br>谢谢！　无论是巧克力还是马卡龙，我最喜欢甜食了！,8,
voice/3040023000_whiteday1,今天是白色情人节吧？,2,白情
voice/3040023000_whiteday2,你能收下我的感谢之情吗？\n……如果你能喜欢就好了,7,
voice/3040100000_s1_halloween0,万圣节快乐。,2,万圣
voice/3040100000_s1_halloween1,不给糖就捣蛋。,2,
voice/3040100000_s1_halloween2,是在我的吻下进入永久的长眠，还是准备好贡品，选择吧。,8,
voice/3040100000_s1_christmas0,圣诞……快乐！,3,圣诞
voice/3040100000_s1_christmas1,就算是我，平安夜的回忆这东西也是有的。,6,
voice/3040100000_s1_newyear0,Happy New Year。,3,新年
voice/3040100000_s1_newyear1,新年到了？是吗，恭喜。,5,
voice/3040100000_s1_valentine0,情人节，快乐！,3,情人节
voice/3040100000_s1_valentine1,把巧克力融化，冰一下凝固……啊呀，冻住了，我干劲太足了吗？呼，做成巧克力酥好了。,19,
voice/3040100000_s1_whiteday0,白色情人节，快乐。,3,白情
voice/3040100000_s1_whiteday1,碧给了我糖果，它真是可爱~\n从别人那里拿到礼物，让我感动得想哭。,12,
voice/3040025000_birthday1,Happy Birthday！,1,生日
voice/3040025000_birthday2_1a,生日快乐！,1,
voice/3040025000_birthday2_2a,生日快乐！你诞生的日子，就让我也来为你庆祝一下吧。,7,
voice/3040025000_Halloween1,万圣节，快乐！,3,万圣
voice/3040025000_Halloween2,万圣节快乐。恶作剧……我不是很擅长……用糖果代替要不要紧？,12,
voice/3040025000_Xmas1,圣诞快乐！,2,圣诞
voice/3040025000_Xmas2,圣诞快乐！\n圣诞老人好像要来，你有做好孩子吗？\n是吗，已经不是孩子了啊……,11,
voice/3040025000_newyear1,新年快乐！,2,新年
voice/3040025000_newyear3,新的一年到来了呢。今年我也想继续和你切磋琢磨。,7,
voice/3040025000_Valentine1a,情人节，快乐！,3,情人节
voice/3040025000_Valentine2a,情人节快乐。\n听说是赠送融入敬意的礼物的日子啊。\n……嗯？不需要男人送……？,12,
voice/3040025000_Whiteday1,白色情人节……快乐！,3,白情
voice/3040025000_Whiteday2,听说今天是白色情人节。\n我想对你表达平日的谢意。\n嗯……要来练习剑术吗？,8,
voice/3040297000_valentine_mypage1,今天似乎是情人节啊。,2,情人节1
voice/3040297000_valentine_mypage2,情人节…我不太熟悉这种文化，\n但这也是一种经历啊。\n就先从打听你的好恶开始吧。,10,情人节2
voice/3040019000_s2_halloween1,万圣节快乐。,2,万圣
voice/3040019000_s2_halloween0,不给糖就捣蛋。\n哼哼，你想要什么样的恶作剧？,6,
voice/3040019000_s2_christmas0,你会度过一个很美好的平安夜吧。\n呵呵，今天是特别的哦，团长。,2,圣诞
voice/3040019000_s2_newyear0,恭贺新年！\n我很高兴能够和你一起迎接新年的到来。,7,新年
voice/3040019000_s2_newyear1,新年快乐！\n现在天气很冷，注意不要着凉感冒啊。\n嗯？这不是预言，是普通的忠告，我担心你啊。,15,
voice/3040019000_Valentine1,情人节快乐！,2,情人节
voice/3040019000_Valentine2,情人节快乐，团长。\n不是我亲手做的很不好意思，不过你能收下这巧克力吗？,8,
voice/3040019000_whiteday1a,白色情人节快乐！,2,白情
voice/3040019000_whiteday2,欸……这个给我？\n这种日子给我，真的没问题吗……,6,
voice/3040019000_whiteday3,正因为是这个日子才要给我……\n谢谢，我很荣幸。\n我会好好保管的。,8,
voice/3040030000_s1_birthday0,从今往后，你也朝自己期望的那样不断成长就行了。为了让未来的自己不失望。,8,生日
voice/3040030000_s1_birthday1a,自己诞生的日子是个非常重要的日子。绝对不可以轻视哦。,7,
voice/3040030000_s1_birthday2,Happy Birthday。,1,
voice/3040030000_s1_birthday3,生日快乐。,1,
voice/3040030000_s1_valentine0,情人节啊，呵呵，实在是让人欣慰的日子啊。,7,情人节
voice/3040030000_s1_valentine1,巧克力真是个好东西。这甜甜的香味能让内心平静下来。,6,
voice/3040030000_s1_valentine2,情人节快乐。,2,
voice/3040030000_s1_whiteday0,以前开始我就不太熟悉这种活动。\n希望我的礼物不会引起误会。,8,白色情人节
voice/3040030000_s1_whiteday1,互相思念是很重要的事情。\n如果大家平常都这样的话，大概就不会有争斗了吧……,11,
voice/3040030000_s1_whiteday2,白色情人节快乐！,2,
voice/3040030000_s1_halloween0,万圣节？与死者共舞的节日吗，让人很感兴趣啊。,7,万圣节
voice/3040030000_s1_halloween1,变装用服装的准备，糖果装篮，这个时期的商人一直都超忙。\n想必榭洛也正在发出高兴的喊声吧。,10,
voice/3040030000_s1_halloween2,万圣节快乐！,2,
voice/3040030000_s1_halloween3,不给糖就捣蛋！,2,
voice/3040030000_s1_christmas0,圣诞老人他通过礼物，为全世界都带去了笑容。\n我希望能够见他一次好好聊聊。,10,圣诞节
voice/3040030000_s1_christmas1,如果每天都是平安夜的话，说不定争斗就会从这个世界上消失……,7,
voice/3040030000_s1_christmas2,圣诞快乐,2,
voice/3040030000_s1_newyear0,你去初诣了吗？\n就算自己的目标自己完成，偶尔为世界祈祷也不错哦。,12,新年
voice/3040030000_s1_newyear1,新年的时候吃的年节菜里包含了很多愿望，这世界上很多日常也有各种含义哦。,11,
voice/3040032000_Halloween1,万圣节快乐！,2,万圣
voice/3040032000_Halloween2,不给糖就捣蛋。,3,
voice/3040032000_Halloween3,不要管恶作剧什么的了，给我糖果！,3,
voice/3040032000_Xmas1,圣诞快乐！,2,圣诞
voice/3040032000_Xmas2,喂喂，我们去狩猎圣诞老人那个大叔吧！把礼物全都独占……\n欸？不是这样的活动？,10,
voice/3040032000_newyear1,新年快乐！,2,新年
voice/3040032000_newyear3,呜呜！　我讨厌冷啦……\n你！　稍微过来一点！来让我暖和一下！,9,
voice/3040032000_Valentine1,情人节快乐！,2,情人节
voice/3040032000_Valentine2,总觉得这个时期有很多很多巧克力在卖啊，每个看上去都很好吃~~,7,
voice/3040032000_Valentine3,我也，那个……做了巧克力……\n给，一、一起吃吧……？,12,
voice/3040032000_Whiteday1,白色情人节快乐！,2,白情
voice/3040032000_Whiteday2,什么什么？你要给我东西吗？\n你要给的话我什么都收哦！,6,
voice/3040032000_Whiteday3,听说今天是给情人节礼物送回礼的日子。\n来，给我礼物吧！,7,
voice/3040084000_mypage1,天空么。让我想起离开故乡随便搭上一条船就走的时候啊。啊，当然是偷渡了。,9,艾尔
voice/3040084000_mypage2,我听说了。你经历过很多战场吧。哼……真不错，让我沸腾起来了。,10,
voice/3040084000_mypage3,喂，你快管管碧和露莉亚！让他们别来烦我了！……你笑什么啊！,8,
voice/3040084000_Halloween1,啊，万圣节啊。那么，那又怎么样？,6,万圣
voice/3040084000_Xmas1,哼，圣诞快乐。,4,圣诞
voice/3040084000_newyear1,新年快乐？哼，到底哪里值得庆贺。,6,新年
voice/3040084000_Valentine1,情人节……啊，好像是有这么一个节日。,6,情人节
voice/3040084000_whiteday1,白色情人节？不好意思，与我无关。,5,白情
voice/3040151000_mypage1,那个……记得姿势是这样……手是放在这里的吧，\n还有……sugar time love…你在看什么呢！,13,情人节小美
voice/3040151000_mypage2,喂你等等，你喜欢什么样的巧克力？\n巧克力种类很多我有点搞不清，\n我，我才不是想送你巧克力呢！别误会了！,15,
voice/3040151000_mypage3,虽然是因为情人节才穿的这衣服，人间的文化还是挺出人意料的呢，\n嘛，正因为是我穿的这衣服才显得这么合适呢！,11,
voice/3040123000_s1_halloween1,万圣节快乐！,2,万圣
voice/3040123000_s1_halloween2,不给糖就捣蛋。,2,
voice/3040123000_s1_halloween3,喂，你不去装扮成什么吗？如果你说要做的话，我也可以陪你哦~,8,
voice/3040123000_s1_christmas1,圣诞快乐！,2,圣诞
voice/3040123000_s1_christmas2,喂，你知道圣诞老人吗？\n听说他看上去是一个老人，在平安夜里到处发礼物。\n他是不是星晶兽啊？因为如果是人类的话，没办法跑遍全空吧？,17,
voice/3040123000_s1_newyear1,Happy New Year！,2,新年
voice/3040123000_s1_newyear2,新年快乐！,2,
voice/3040123000_s1_newyear3,船上大家都一脸清爽的表情，是因为正月吗？\n人类的风俗真是不可思议，就因为是正月这个理由连心情都变了,14,
voice/3040123000_s1_valentine2,情人节，快乐！,3,情人节
voice/3040123000_s1_valentine3,情人节，女性将平日承蒙关照的谢意及自己的想法包含在内，向男性赠送礼物的日子……嗯？啊~~什么啊，刚刚的你听到了？,14,
voice/3040123000_s1_whiteday2,白色情人节快乐！,2,白情
voice/3040123000_s1_whiteday3,我说，美杜西安娜，今天是白色情人节吧……\n那家伙他……唔哇！喂，你不要突然靠近啊！,12,
voice/3040165000_white_mypage1,白色情人节快乐！,2,白情
voice/3040165000_white_mypage2,难得的回礼，自然是让人惊讶的音色比较好吧。\n很少听到的，贵重的……想起来了，心脏被挖出来的声音怎么样？,15,
voice/3040165000_halloween_mypage1,万圣节快乐！,2,万圣
voice/3040165000_halloween_mypage2,糖果和恶作剧都让人难以割舍呢，装点着adoucir（愉悦）的声音、与沾染上horreur（恐惧）的声音，二者是不同的声音，却都震撼着我的心。,14,万圣
voice/3040165000_halloween_mypage3,独自一人的时候还是小心点比较好……因为没人知道万圣夜会发生些什么哦？……是吧？,12,万圣
voice/3040041000_Halloween1,万圣节快乐！,2,万圣
voice/3040041000_Halloween3,不给糖就捣蛋。,3,
voice/3040041000_Halloween2,不给糖就捣蛋！\n欸，你想要恶作剧吗？啊，那个……做不到啊~,14,
voice/3040041000_Xmas2,圣诞快乐！\n光是看着城里的灯光、装饰，还有漂亮的圣诞树，我的心情就愉快了起来。,10,圣诞
voice/3040041000_newyear1,新年快乐！,3,新年
voice/3040041000_newyear2,新年快乐！\n今年我的目标是能够说出自己的要求，你的目标是什么？,14,
voice/3040041000_Valentine1,情人节快乐！,2,情人节
voice/3040041000_Valentine2,情人节快乐！\n那个……你喜欢巧克力吗？如果你愿意的话……那个……一起吃点心吗？,16,
voice/3040085000_Halloween1,万圣节~~快乐~~！,4,万圣
voice/3040085000_Halloween2,不给糖就捣蛋！,4,
voice/3040085000_Xmas1,圣快~圣快~~,3,圣诞
voice/3040085000_newyear1,Happy~~~New Year！,4,新年
voice/3040085000_Valentine1,情人节~~快~~乐~~！,4,情人节
voice/3040085000_whiteday1,白色情人节~~快乐~~~！,5,白情
voice/3040022000_Halloween1,万圣节快乐！,3,万圣
voice/3040022000_Halloween2,不给糖就捣蛋！,4,
voice/3040022000_Halloween3,糖果我收下，但是，恶作剧也要做！上吧，沙酱！,7,
voice/3040022000_Xmas1,圣快~,3,圣诞
voice/3040022000_Xmas2,赶快吃蛋糕吧，蛋糕。\n你看沙酱也说肚子饿了。,8,
voice/3040022000_newyear1,新年快乐~,3,新年
voice/3040022000_newyear2,那个好像叫睡觉过年？\n真好啊，那个，我也不想动。,9,
voice/3040022000_Valentine1,情人节快乐！,3,情人节
voice/3040022000_Valentine2,给你……巧克力吧？\n沙酱做的。,7,
voice/3040022000_s2_whiteday0,白色情人节~快乐~~！,4,白情
voice/3040022000_s2_whiteday1,白色的我，沙酱是黑色，团长是红色？\n哼哼~我在说什么呢~,10,
voice/3040239000_white_mypage1_mix,白色情人节快乐！,2,白情
voice/3040239000_white_mypage2_mix,啊，是巴萨拉卡，你在买东西？\n为了送给团长他们。\n你从童话风的商店里出来很稀奇啊……很多方面。\n嗯……需要专门的装备吗？\n不是挺好的吗？比如小熊帽子之类的。\n小熊啊……,18,
voice/3040239000_white_mypage3_mix,这是上个月的回礼，公主。\n唔呃……你给我回礼我很高兴，不过这叫法……\n有什么问题吗，公主。\n不要再叫了。,13,
voice/3040239000_halloween_mypage1_mix,万圣节快乐！,2,万圣语音1
voice/3040239000_halloween_mypage2_mix,trick or treat！,2,万圣语音2
voice/3040239000_halloween_mypage3_mix,巴萨拉卡你，真是对万圣节跃跃欲试呢。\n小时候，我很擅长恶作剧。\n是什么样的孩子啊？\n没太大区别，只是话多了些罢了。\n你这么说反而让人无法想象了。,16,
voice/3040239000_halloween_mypage4_mix,泽塔那家伙，把这么粗浅的陷阱……嗯？\n啊哈哈哈！上当了吧——？趁你盯着脚下的功夫从上面来了哟！\n原来如此，比我想的要能干啊。\n因为我是被打了一定要还手的那类人啊。,16,
voice/3040239000_archive02_mix,泽塔，你有糖果吗？\n你这么问，是想对我做手里没糖果的人会被做的事情？\n被察觉了吗。不愧是我的搭档啊。\n你这人啊……,11,图鉴3
voice/3040239000_archive01_mix,T R I C K ·O R·T R E A T  ！ ！ ！\n真要这么干吗？太吓人了吧？\n把握语气好难啊。,9,图鉴2
voice/3040239000_introduce1_mix,嘛，姬塔！万圣节快乐！	\n来，说吧。说“trick or treat”。\n所以说那个太可怕了。,10,图鉴1
voice/3040239000_mypage4_mix,你会变装什么的，还挺让人意外的。\n如果我参加这种活动的话，姬塔他们好像也会很高兴。\n是吗…那一会去姬塔他们那儿看一眼？\n看到我们回去会吓一跳吧。\n呵呵，在奇怪的地方很纤细呢。,18,图鉴语音4
voice/3040239000_mypage1_mix,哦哦！成群的小孩子朝这里过来了……！\n就算是平常强势的你，也有这种意想不到的弱点啊。\n不是说我讨厌小孩子啊，只是害怕无法预判行动的对象而已……\n无法预判行动的对象吗…虽然我觉得你已经习惯贝阿朵莉克丝了。\n啊哈哈，确实…哦…呃，等等，是谁！谁在戳我的侧腹啊！,24,主页1
voice/3040239000_mypage2_mix,真热闹啊。\n是啊，尤其是今年的祭典。\n罗南没选尤斯提斯的理由我知道了。\n啊…他喜欢安静的地方是吧。\n啊啊。而我则是习惯了周围吵吵闹闹啊。\n……你为什么看着我说？,20,主页2
voice/3040239000_mypage3_mix,对、对伊尔萨小姐恶作剧了？！你这么干了吗？\n啊。用了小不点的惊吓箱子。我反而被她的叫声吓到了。\n那她没生气吗？\n不知为何，她的脸一下子变得通红。被叮嘱了不许外传后就无事发生了。\n你还，真敢跟我说啊~？\n……说太多了啊。,23,
voice/3040239000_christmas_mypage2_mix,呐，巴萨拉卡，你不打扮一下吗？\n没什么特别的打算。\n是吗。要戴点会发光的东西试试看吗？\n你看你，眼睛不是发着光吗？\n嗯……\n诶，意外的有干劲？,15,
voice/3040239000_christmas_mypage3_mix,真是大吃一顿啊，泽塔。\n这不是难得的大餐吗~还有蛋糕，不去尝尝可不行！\n之后得挺要命的吧。\n不准看别人的肚子！,11,
voice/3040239000_newyear_mypage1_mix,新年快乐！,2,新年
voice/3040239000_newyear_mypage3_mix,啊~被炉可真好啊~已经不想出去了~\n别在这睡着了，会感冒的。\n你是我监护人吗？\n睡觉前记得要洗澡，别忘了还要刷牙。\n不用真当也行……。,17,
voice/3040239000_newyear_mypage4_mix,要用羽毛板挑战我吗？\n输了的人、下一顿饭就要请客。\n没问题。把钱包准备好吧。\n正好，要上了！！,15,
voice/3040239000_birthday_mypage4_mix,没想到蛋糕的种类竟然有这么多啊———\n还在犹豫给姬塔买的那份吗？\n想要买到最好的那一个。\n哪份都很好不是吗？因为是你绞尽脑汁选的啊~,14,生日语音，他们什么时候结婚啊？
voice/3040239000_birthday_mypage3_mix,酒——？作为团长的生日礼物？\n给团长的东西是另一种\n每年一瓶，打算等姬塔到了能喝酒的年纪\n再把这些交给他\n毕竟交情很久了嘛~那个，也让我掺合一脚吧！\n啊啊，可以。,18,
voice/3040239000_birthday_mypage2_mix,生日，快乐\n恭喜你，姬塔！,18,
voice/3040239000_birthday_mypage1_mix,生日快乐！——,18,
voice/3040239000_valentine_mypage1_mix,情人节快乐！——,2,
voice/3040239000_valentine_mypage2_mix,呐，巴萨拉卡，帮我切一下巧克力吧\n为什么？\n说是要在融化前把巧克力切了，这还挺困难的啊。\n好吧，大镰古洛诺斯哟！——\n哈！？等等！！\n开玩笑的。\n我还以为是玩真的，吓的都冒汗了……,17,
voice/3040239000_valentine_mypage3_mix,哎呀~，送巧克力真是要命啊~特别是船里面还这么大。\n辛苦你了。\n啊，对了，这个，你的份。\n唔……\n怎么了一脸呆样，想要我‘啊~’着喂你吗？\n能拜托你吗？\n哇，才不会做！\n呵呵，我知道。,21," "
voice/3040366000_mypage1_mix,本杰明：撕碎了也无所谓的家伙在哪？\n瓦伦汀：在这里！\n贾斯汀：垃圾给我闭嘴。\n瓦伦汀：对不起！请继续骂我！,17,
voice/3040366000_mypage2,野狗和狼不同，失去所有獠牙，忘记如何嘶吼，连群聚的本能都没了。哈，真是可怜。,14,
voice/3040366000_mypage3,来，狩猎野狗吧。,5,
voice/3040109000_s1_halloween0,万圣节快乐！,2,万圣
voice/3040109000_s1_halloween1,今天是万圣节啊……,3,
voice/3040109000_s1_christmas0,圣诞快乐！,2,圣诞
voice/3040109000_s1_christmas1,雪啊……我不是很喜欢雪，因为很滑容易摔倒。,8,
voice/3040109000_s1_newyear1,Happy New Year！,2,新年
voice/3040109000_s1_newyear0,新年快乐！,2,
voice/3040109000_s1_valentine0,情人节快乐！,2,情人节
voice/3040109000_s1_valentine1,嗯，今年我也学学其他人，做做看巧克力好了。,6,
voice/3040109000_s1_whiteday0,白色情人节快乐！,2,白情
voice/3040109000_s1_whiteday1,白色情人节啊……\n我也得给送我巧克力的人回礼才行,7,
voice/3040107000_s1_halloween1,万圣节快乐啊。,3,万圣
voice/3040107000_s1_halloween2,这种肃穆的镇魂之夜，总有种想要吃煮南瓜的感觉。,9,
voice/3040107000_s1_christmas1,圣诞快乐！,3,圣诞
voice/3040107000_s1_christmas2,你不会把整烤七面鸟端上来吧？不会吧？,9,
voice/3040107000_s1_newyear1,新年快乐！,3,新年
voice/3040107000_s1_newyear2,团长你看了元旦日出了吗？\n我每天都在日出的时候起床，所以都忘记了它的价值，光摆弄机械了。,16,
voice/3040107000_s1_valentine1,情人节快乐~,3,情人节
voice/3040107000_s1_valentine2,呵呵，我为了这天拜托榭洛科特君准备了很多东西。,8,
voice/3040107000_s1_whiteday1,白色情人节快乐！,3,白情
voice/3040107000_s1_whiteday2,睡眠，无法记忆拂晓……即使是我，这季节也要犹豫是不是要随着日出起床。,13,
voice/3040146000_Halloween1,团长，万圣节有什么样的习俗？\n街上到处都是穿着奇妙的人，虽然我这么说也不太好……,11,万圣
voice/3040146000_Halloween2,Trickortreat……\n这么说以后，大家就把糖果塞给我然后逃走了。\n这句话到底什么意思？,11,
voice/3040146000_Xmas1,过去我在骑空团里时也曾庆祝过平安夜。,5,圣诞
voice/3040146000_Xmas2,这个吗？好像是在平安夜打开的庆祝用的酒。\n听说是艾露恩族制作的，团长你要来喝一点吗？\n你还不是能喝酒的年纪啊。,17,
voice/3040146000_newyear1,是团长啊。新年到了。\n我也是想看看初日的日出，所以一直在甲板上等着。,13,新年
voice/3040146000_newyear2,希望明年也能在这里眺望日出。,4,
voice/3040146000_Valentine1,啊？你要给我糖果？\n哦，原因是情人节啊。\n没想到你还发给所有团员，真是认真。,14,情人节
