id,jp,en,trans
present_46,%sを倉庫に移動,,
present_47,売却,,
present_48,移動,,
present_49,倉庫に移動,,
present_5,現在のキャラ数,,
present_51,グラブルコイン,,
present_52,モバコイン,,
present_53,ショップへ,,
present_54,移動先倉庫選択,,
present_55,選択した倉庫内がいっぱいのため、<br>移動できません。,,
present_56,移動完了,,
present_57,武器,,
present_58,召喚石,,
present_59,スタンプ,,
present_6,%s人,,
present_60,リンクス交換チケット,,
present_7,所持数オーバー,,
present_8,プレゼント受取,,
present_9,プレゼント受取不可,,
present_arcarum_1,アーカルムの転世,,
present_do_1,ディフェンドオーダーTOP,,
present_do_2,防衛勲功交換,,
present_new_filter_1,特殊,,
profile_1,挨拶,,
profile_10,プレイヤー名変更,,
profile_100,Twitterに投稿することでAP・BPが回復します。,,
profile_101,投稿によるAP・BPの回復は、1日1回までとなります。<br>回数制限は毎朝AM5:00にリセットされます。,,
profile_102,<br>AP・BPはMAXですが投稿しますか？,,
profile_103,Twitter投稿,,
profile_104,Twitterに投稿しました。,,
profile_105,Twitter投稿により<br>AP・BPが回復しました。,,
profile_106,送信完了,,
profile_107,宝晶原石を使う,,
profile_108,正しく数を入力してください。,,
profile_109,1以上の数を入力してください。,,
profile_11,プレイヤー名を変更しました,,
profile_110,所持数より多く入力されています。,,
profile_111,確認,,
profile_112,入団待ち,,
profile_113,入団を本当に拒否しますか？,,
profile_114,入団申請,,
profile_115,入団申請依頼を拒否しました。,,
profile_116,輝き詳細情報,,
profile_117,挨拶,,
profile_118,宝晶原石を %s 個使用します。<br><span class='txt-notice'>宝晶原石を使用すると<br>相手プレイヤーに宝晶石が生まれます。</span><br>よろしいですか？,,
profile_119,戦,,
profile_12,誕生日設定,,
profile_120,攻,,
profile_121,Lv,,
profile_122,H,,
profile_123,Error Code: %s<br>%s,,
profile_124,性別設定,,
profile_18,固定召喚石選択,,
profile_19,回想,,
profile_2,削除確認,,
profile_26,召喚石設定,,
profile_27,プロフィール,,
profile_28,フリー固定召喚石,,
profile_29,火属性固定召喚石,,
profile_3,削除完了,,
profile_30,水属性固定召喚石,,
profile_31,土属性固定召喚石,,
profile_32,風属性固定召喚石,,
profile_33,光属性固定召喚石,,
profile_34,闇属性固定召喚石,,
profile_35,%s<br>を設定しました。,,
profile_36,<span class='txt-attr%s'></span>に設定されていた<br>サポーター召喚石の固定を解除しました。,,
profile_37,フリーに設定されていた<br>サポーター召喚石の固定を解除しました。,,
profile_38,コメント編集,,
profile_39,コメントが未入力です。,,
profile_4,削除しました。,,
profile_40,コメントは30文字までです。,,
profile_41,禁止ワードが含まれています。,,
profile_42,武器,,
profile_43,装備中のメイン武器がありません。,,
profile_44,コメントを入力してください。,,
profile_45,30文字以内で入力してください。,,
profile_46,送信完了,,
profile_47,挨拶を送りました。,,
profile_48,禁止ワードが含まれています。,,
profile_49,挨拶,,
profile_5,削除失敗,,
profile_50,挨拶(スタンプ),,
profile_51,スタンプを送りました。,,
profile_52,申請中,,
profile_53,%s<br><br>このプレイヤーへの申請を取り消しますか？,,
profile_54,申請を取り消しました。,,
profile_55,申請の取り消しに失敗しました。,,
profile_56,フレンド申請,,
profile_57,申請取り消し,,
profile_58,%s さんからの、<br>フレンド申請を本当に却下しますか？,,
profile_59,フレンド申請を却下しました。,,
profile_6,削除できませんでした。,,
profile_60,フレンド申請の却下に失敗しました。,,
profile_61,未承認,,
profile_62,%s さんには<br><br>これ以上フレンド登録できません！,,
profile_63,フレンド解除,,
profile_64,登録完了,,
profile_65,%s さんを<br><br>フレンド登録しました！,,
profile_66,本当にフレンドを解除しますか？,,
profile_67,フレンドを解除しました。,,
profile_68,フレンドの解除に失敗しました。,,
profile_69,団員スカウト,,
profile_7,称号・名前変更,,
profile_70,%sさんをスカウトしました。,,
profile_71,スカウト取り下げ,,
profile_72,このプレイヤーは、<br>第4章 をクリアしていないため、<br>スカウトできません。,,
profile_73,団員人数が上限に達しているため、<br>スカウトできませんでした。<br><br>団員を解雇するか、<br>スカウトを取り下げてください。,,
profile_74,人数上限です,,
profile_75,現在の役職が変更されたため、<br>スカウトできませんでした<br><br>騎空団TOPへ戻ります。,,
profile_76,スカウトできません,,
profile_77,既にスカウト済みです。,,
profile_78,現在他の騎空団からスカウトされているためスカウトできません。<br><br>時間を置いてもう一度スカウトしてください。,,
profile_79,既に入団待ち状態です。,,
profile_8,何も入力されていません。,,
profile_80,現在他の騎空団の入団待ち状態です。,,
profile_81,既に同じ騎空団に所属しています。,,
profile_82,同じ騎空団に入団申請を出しています。,,
profile_83,スカウトできません。<br><br>時間を置いてもう一度スカウトしてください。,,
profile_84,コメントを入力してください。,,
profile_85,団員スカウト,,
profile_86,このメッセージを送り、スカウトしますか？,,
profile_87,スカウト,,
profile_88,このプレイヤーへのスカウトを取り下げますか？,,
profile_89,騎空団にスカウト,,
profile_9,新しい名前が変更前の名前と同じです。,,
profile_90,削除確認,,
profile_91,削除完了,,
profile_92,削除しました。,,
profile_93,削除失敗,,
profile_94,削除できませんでした。,,
profile_95,パソコンからのご利用について,,
profile_96,Twitter連携,,
profile_97,認証完了,,
profile_98,Twitterとの連携を認証しました。,,
profile_99,%sさんに<br>申請しました。,,
profile_pushed_1,コメントは45文字までです。,,
profile_skycompass_1,グラパスと連携する,,
quest_1,マルチバトル一覧,,
quest_10,クエスト開始条件,,
quest_100,回数制限に達しているため<br>このクエストを開始することが出来ません。,,
quest_101,回数制限に達しているため<br>このクエストを開始することが出来ません。<br><br>回数制限は毎日AM5:00に<br>リセットされます。,,
quest_102,このクエストを開始するには<br>%sルピが必要です。,,
quest_103,"所持ルピ ",,
quest_104,このクエストはあと%s回挑戦できます。,,
quest_105,クエスト再開,,
quest_106,離脱する,,
quest_107,撤退確認,,
quest_108,離脱確認,,
quest_109,進行中のクエストから撤退しました。,,
quest_11,サポーター選択,,
quest_110,クエスト離脱,,
quest_111,進行中のクエストから離脱しました。,,
quest_112,終了しているマルチバトルです。<br>マイページに戻ります。,,
quest_113,マルチバトルの制限時間が切れています。<br>マイページに戻ります。,,
quest_114,バトルポイントが足りません。<br>マイページに戻ります。,,
quest_115,このバトルは参加可能人数上限に達しています。<br>マイページに戻ります。,,
quest_116,TGS限定イベントに<br>チェックインしていないため<br>参加できません。,,
quest_117,不明なエラーです。<br>マイページに戻ります。,,
quest_118,編成,,
quest_119,必要なRankに達していないため<br>参戦出来ません。,,
quest_12,&lt;禁止条件&gt;,,
quest_120,未確認バトル,,
quest_121,バトル履歴,,
quest_124,剣,,
quest_125,短剣,,
quest_126,槍,,
quest_127,斧,,
quest_128,杖,,
quest_129,銃,,
quest_13,以下の属性キャラがパーティに<br>編成されているため、このクエストを<br>開始することが出来ません。,,
quest_130,格闘,,
quest_131,弓,,
quest_132,楽器,,
quest_133,刀,,
quest_134,セットを所持していません,,
quest_135,CAUTION!,,
quest_136,1度参戦したのでこれ以上は<br>参戦することができません。,,
quest_137,以下の条件を満たしていないため、<br>このクエストを開始することができません。,,
quest_138,BP,,
quest_139,このクエストを開始するには<br>%sルピが必要です。,,
quest_14,%s属性キャラ<br>,,
quest_140,このクエストはあと%s回挑戦できます。,,
quest_141,敵の弱点属性について,,
quest_142,クエスト撤退,,
quest_143,開始条件を満たしていないため<br>このクエストを開始することが出来ません。,,
quest_15,以下のキャラがパーティに<br>編成されているため、このクエストを<br>開始することが出来ません。,,
quest_16,以下の指定属性以外のキャラが<br>編成されているため、このクエストを<br>開始することが出来ません。,,
quest_17,選択中のパーティにGuestキャラが編成されているため、このクエストを開始することができません。<br><br>進行中のクエストをクリアまたは撤退することで、開始できるようになります。,,
quest_18,以下のキャラがパーティに<br>編成されていないため、このクエストを<br>開始することが出来ません。,,
quest_19,以下の指定レアリティの条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。,,
quest_2,古戦場の魔物のお出ましだぁ！<br>騎空団の仲間と協力して倒そうぜぇ！,,
quest_20,以下の指定種族の条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。,,
quest_21,※初回クリア時まで<br>,,
quest_22,&lt;開始条件&gt;,,
quest_23,以下のクエスト開始条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。,,
quest_24,必要なアイテムが不足しているため<br>このクエストを開始することが出来ません。,,
quest_25,マルチバトルで使用している編成は<br>チャレンジクエストでは使用できません。,,
quest_26,おすすめ編成,,
quest_27,おまかせ編成完了,,
quest_28,おまかせ編成しました。,,
quest_29,パーティ編成変更,,
quest_3,消費なし,,
quest_30,現在のパーティ編成を変更しますか？,,
quest_31,APが足りません,,
quest_32,クエストリスト,,
quest_33,AP使用確認,,
quest_37,サポーターの召喚石が変更されました。<br>再度サポーターを選択してください。,,
quest_38,最大AP不足,,
quest_39,クエストを実行するためのAPが現在の<br>最大APを上回っています。<br><br>APはRankを上げることで最大値が<br>上昇します。,,
quest_4,未確認のバトルはありません。,,
quest_40,おまかせ編成確認,,
quest_41,このクエストから撤退しました。,,
quest_42,<br><br>未クリアクエストのため、<br>AP%sが返却されました。<br><br>AP: %s→<span class='txt-after-ap'>%s</span>,,
quest_43,クエスト撤退確認,,
quest_44,進行中のクエストがあります。<br>島を移動するには<br>進行中のクエストから撤退する必要があります。<br><br>クエストから撤退しますか？,,
quest_45,カジノ艇,,
quest_46,クエスト撤退,,
quest_47,進行中のクエストから撤退しました。<br><br>未クリアクエストのため、<br>AP%sが返却されました。<br><br>AP: %s→<span class='txt-after-ap'>%s</span>,,
quest_48,%sが足りません,,
quest_49,使用個数確認,,
quest_5,バトル履歴はありません。,,
quest_50,アイテム使用完了,,
quest_51,%s時間%s分,,
quest_52,%s分,,
quest_53,アイテム使用,,
quest_54,時間経過により%sが回復したため<br>アイテムは消費されませんでした。,,
quest_55,%s不足,,
quest_56,交換確認,,
quest_57,交換エラー,,
quest_58,交換できませんでした。,,
quest_59,交換完了,,
quest_6,マルチバトル,,
quest_60,%s個交換しました。,,
quest_61,第2章クリアでラカムが仲間に！,,
quest_62,「想いは陽炎の如く」,,
quest_63,「征野の邂逅」,,
quest_64,「薔薇散る剣閃」,,
quest_65,お気に入りが登録されていません,,
quest_66,既にバトルは終了しました。<br>未確認バトルをご確認ください。,,
quest_67,クエストid:%s<br>レベル:%s<br>イメージ:%s<br>レベル:%s<br>AP:%s<br>クエスト数:%s<br>クリアクエスト数:%s<br>報酬タイプ:%s,,
quest_68,%sへの挑戦,,
quest_69,以下のクエスト開始条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。<br><br><div class='ng'><開始条件>,,
quest_7,救援できるマルチバトルは最大3つまでです。,,
quest_70,アイテム使用確認,,
quest_71,バトルのないクエストのため、<br>イベントスキップ設定をONにしている状態で<br>クエストを開始することが出来ません。<br><br>イベントスキップ設定をOFFにすることで<br>クエストを開始することが出来ます。,,
quest_72,クエスト解放,,
quest_73,閉じる,,
quest_74,メインクエスト,,
quest_75,フリークエスト,,
quest_76,キャラクタークエスト,,
quest_77,マラソンクエスト,,
quest_79,お気に入りクエスト解除,,
quest_8,未確認バトルが%s件以上あるため、<br>クエストの開始・マルチバトルへの<br>参加ができません。<br><br>未確認バトルを確認して下さい。,,
quest_80,「%s」<br><br>このクエストをお気に入りから外しますか？,,
quest_81,マルチバトル撤退,,
quest_82,マルチバトルから撤退しました。,,
quest_83,クエスト[%s]の有効期限が切れました,,
quest_84,アサルトタイムについて,,
quest_85,対象クエスト,,
quest_86,新キャラ獲得条件,,
quest_87,騎空団とは？,,
quest_88,時限クエスト出現,,
quest_89,エクストラクエスト,,
quest_9,効果:味方全員の攻撃力100%UP,,
quest_90,進行中のマルチバトルがあるので実行できません。,,
quest_91,フェイトエピソード,,
quest_92,フェイトエピソード解放条件,,
quest_93,次の条件を満たすことで<br>フェイトエピソードが解放されます。<br><br><span class='txt-condition'>「%s」クリア</span>,,
quest_95,<div class='txt-ng'>&lt;禁止条件&gt;</div><div class='txt-ng-list'>%s</div>,,
quest_96,ワールド,,
quest_97,クエストクリア,,
quest_98,獲得アイテムを清算してクエストを終了します。,,
quest_99,Rank%sに達していないため<br>このクエストを開始することが出来ません。,,
quest_abstract_1,クエスト確認,,
quest_abstract_2,APを%s消費してクエストを開始します。<br>特別な編成で挑むクエストのため<br>サポーター召喚石の選択はありません。,,
quest_abstract_3,AP%sを消費してクエストを開始します。<br>バトルがないクエストのため<br>サポーター召喚石の選択はありません。,,
quest_adventure_1,スキップ確認,,
quest_adventure_2,アドベンチャーパートをスキップしますか？<br><span class='color-yellow'>スキップしてもアイテムは入手できます。</span>,,
quest_adventure_3,アイテム入手,,
quest_airspace_guide_1,空域間の移動,,
quest_assist_pop_1,救援依頼表示設定,,
quest_assist_pop_2,イベント「%s」を表示します<br><br>※非表示に戻すことは出来ません,,
quest_do_1,防衛指令確認,,
quest_do_2,CAUTION!,,
quest_extra_1,エクストラクエスト出現時間終了,,
quest_extra_2,チャレンジクエスト,,
quest_limitation_job_1,以下の条件を満たしていないため、<br>このクエストを開始することができません。,,
quest_limitation_summon_1,以下の召喚石がパーティに<br>編成されているため、このクエストを<br>開始することが出来ません。,,
quest_limitation_summon_2,&lt;禁止条件&gt;,,
quest_lobby_pop_1,クエストを開始できません,,
quest_no_skill,このクエストでは、装備中の武器のスキル、召喚石の加護効果が適用されない特殊制限バトルになります。,,
quest_numbers_fate_1,このクエストでは、装備中の武器のスキル、召喚石の加護効果、騎空団サポートが適用されない特殊制限バトルになります。,,
quest_solo_multi_pop_1,イベントマルチバトル,,
quest_start_numbers_name_1,メイン武器に「%s」を装備,,
quest_supporter_1,,,
quest_supporter_2,火,,
quest_supporter_3,水,,
quest_supporter_4,土,,
quest_supporter_5,風,,
quest_supporter_6,光,,
quest_supporter_7,闇,,
quest_supporter_confirm_1,認証完了,,
quest_supporter_confirm_2,ご協力ありがとうございました。,,
quest_teamraid_supporter_1,イベントTOPへ,,
quest_teamraid_supporter_2,グラッジチャンク設置上限数が%s個に設定されているため、%sに挑戦することができません。,,
quest_teamraid_supporter_3,チャンクキャンドル設置上限数が%s個に設定されているため、%sに挑戦することができません。,,
quest_teamraid_supporter_4,メメントチャンク設置上限数が%s個に設定されているため、%sに挑戦することができません。,,
quest_update_deck_1,"Lv ",,
quest_use_ceiling_1,蒼光の輝石が足りません。,,
quest_without_summon_1,AP%sを消費してクエストを開始します。<br>召喚石使用不可のクエストのため<br>サポーター召喚石の選択はありません。,,
rai_56,<br>楽器や歌による攻撃でゲージが大幅DOWN！,,
raid_1,%s位,,
raid_10,アビリティ効果,,
raid_11,ブーストアイテム入手,,
raid_12,読み込み中,,
raid_13,アイテムを使用,,
raid_14,使用できるメンバーがいません。,,
raid_15,バトルメニュー,,
raid_16,救援依頼,,
raid_17,救援依頼を送りました。,,
raid_18,マイページに戻る,,
raid_19,イベントTOPに戻る,,
raid_2,アイテム選択,,
raid_20,撤退確認,,
raid_21,撤退,,
raid_22,離脱,,
raid_23,アイテム使用確認,,
raid_24,アイテム使用不可,,
raid_25,閉じる,,
raid_26,撤退する,,
raid_27,参戦メンバーの応援,,
raid_28,応援する,,
raid_29,応援,,
raid_3,なし,,
raid_30,コンティニュー,,
raid_31,交換確認,,
raid_32,交換エラー,,
raid_33,交換できませんでした。,,
raid_34,交換完了,,
raid_35,%s個交換しました。,,
raid_36,マルチバトルでも有効,,
raid_37,"使用間隔: ",,
raid_38,"効果時間: ",,
raid_39,ターン,,
raid_4,マルチバトル一覧,,
raid_40,秒,,
raid_41,キャラクターを選択してください。,,
raid_42,フレンドでないため加護は発動しません,,
raid_43,メイン召喚でないため加護は発動しません,,
raid_44,召喚不可,,
raid_45,主人公が倒れたため召喚できません。,,
raid_46,注意事項,,
raid_47,これ以上救援依頼を出せません。,,
raid_48,スタンプ,,
raid_49,チャット,,
raid_50,マルチバトルログ,,
raid_51,敵が<span class'red'>OVERDRIVE</span>した！,,
raid_52,敵が<span class'yellow'>BREAK</span>した！,,
raid_53,ログがありません,,
raid_54,このバトルは終了しました,,
raid_55,敵が倒されたため、<br>このバトルは終了しました。,,
raid_56,<br>楽器や歌による攻撃でゲージが大幅DOWN！,,
raid_57,<br>発動までのチャージターンが短縮された！,,
raid_58,オーバードライブ発動！</br>モンスターが強力な技の発動準備に入った！%s%s,,
raid_59,ブレイク発生！</br>モンスターが技を使用できなくなった！</br>さらに味方のダブル・トリプルアタック発動率アップ！,,
raid_6,%sがダブルアタック,,
raid_60,召喚不可,,
raid_61,主人公が召喚不可状態<br>のため召喚できません。,,
raid_62,ブーストアイテム獲得,,
raid_63,クエスト撤退,,
raid_64,進行中のクエストから撤退しました。<br><br>未クリアクエストのため、<br>AP%sが返却されました。<br><br>AP: %s→<span class='txt-after-ap'>%s</span>,,
raid_65,Twitter投稿,,
raid_66,Twitter連携,,
raid_67,Twitterに投稿しました。,,
raid_68,送信完了,,
raid_69,認証完了,,
raid_7,%sがトリプルアタック,,
raid_70,Twitterとの連携を認証しました。,,
raid_71,次のページへは移動できません,,
raid_72,PC版からの移動が制限されているページの為<br>このボタンからのページ移動はできません。,,
raid_73,%sが発動！<br><span class='yellow'>%s</span>,,
raid_74,回復するメンバーをタッチしてください。,,
raid_75,貢献度,,
raid_76,トリート,,
raid_77,アビリティ使用による獲得%sが上限に達しているため、これ以上%sを獲得できません,,
raid_78,ターン,,
raid_79,秒,,
raid_8,バトルログ,,
raid_80,時間切れのため、<br>このバトルは終了しました。,,
raid_81,発動中のフィールド効果,,
raid_82,アビリティ使用,,
raid_83,アビリティ使用不可状態のため発動できません,,
raid_84,アビリティレール,,
raid_85,バトルメンバーが変わったため、<br>アビリティレールをリセットしました,,
raid_86,HPが最大のため、<br>アビリティを使用できませんでした,,
raid_87,アビリティ,,
raid_88,%sが発動！,,
raid_89,使用アビリティの効果が変更されたため、<br>アビリティレールをリセットしました,,
raid_9,ヒール,,
raid_90,Error Code: %s<br>%s,,
raid_ability_1,選択中,,
raid_ability_2,一人目を選択してください,,
raid_ability_3,二人目を選択してください,,
raid_ability_4,サブメンバーは一人までしか選択できません,,
raid_ability_error_revive,復活させるメンバーがいないため、<br>アビリティを使用できませんでした,,
raid_do_1,防衛戦TOPに戻る,,
raid_setting_1,表示・演出設定,,
raid_setting_2,救援設定,,
raid_setting_3,チャット設定,,
raid_summon_first_call_title,"初回召喚: ",,
raid_summon_first_call_unit,ターン後,,
raid_summon_once,1回だけ召喚可能です,,
raid_trial_1,Tエリクシール,,
raid_trial_2,注意事項,,
reset_quest_1,クエスト取り下げ,,
reset_quest_2,設定したクエストを取り下げます。<br>よろしいですか？,,
reset_quest_3,クエストを取り下げました。,,
result_1,獲得したアイテムやルピの所持数が上限に達している場合、<br>自動で期限ありプレゼントに送られます。,,
result_10,「,,
result_11,」<br>このクエストを登録しますか？<br><br>現在のお気に入り登録数<br>,,
result_12,お気に入り登録確認,,
result_13,お気に入りに登録しました。<br><br>現在のお気に入り登録数<br>,,
result_14,Rankアップ,,
result_15,Limit Bonus Classアップ,,
result_16,獲得経験値,,
result_17,奥義：,,
result_18,スキル：,,
result_19,スキル：,,
result_2,データ取得エラー,,
result_20,召喚：,,
result_21,加護：,,
result_22,新アイテム入手,,
result_23,獲得アイテム,,
result_24,マスターボーナス習得,,
result_25,Limit Bonus解禁,,
result_26,のジョブスキンが<br>,,
result_27,変更できるようになりました！<br><br>,,
result_28,ジョブ詳細画面より変更できます。,,
result_29,スキン変更解禁,,
result_3,データの取得ができません。<br>お手数ですがTOPページかマイページから<br>ゲームを再開してください。,,
result_30,アビリティ習得,,
result_31,イベントアイテム獲得,,
result_32,四象の輝き,,
result_33,イベントアイテム獲得,,
result_34,次のバトルへ,,
result_35,アビリティ覚醒,,
result_36,アビリティ獲得,,
result_37,サポートアビリティ獲得,,
result_38,時限クエスト出現,,
result_39,クエストコンプリート報酬,,
result_4,確認,,
result_40,クエストコンプリート報酬,,
result_41,クエストコンプリート報酬,,
result_42,クエストコンプリート報酬,,
result_43,エピソード解放,,
result_44,クエストコンプリート報酬,,
result_46,クエストコンプリート報酬,,
result_47,RANK上限解放,,
result_48,デイリーミッション,,
result_49,達成報酬,,
result_5,通信に問題が発生したため<br>クエスト結果画面を表示できませんでした。<br>経験値や報酬は正常に獲得しています。<br><br>お手数ですがマイページから<br>ゲームを再開してください。,,
result_50,イベントボーナス,,
result_51,未解放のクエストだったため<br>クリア報酬とイベントボーナスは<br>得られませんでした。,,
result_52,イベントボーナス,,
result_53,称号獲得,,
result_54,獲得キャラクター,,
result_55,フレンド申請,,
result_56,フレンド,,
result_57,フレンド申請,,
result_58,フレンド申請,,
result_59,フレンド申請,,
result_6,マイページ,,
result_60,フレンド申請を行いました。,,
result_61,終了してPP獲得,,
result_62,終了してPP獲得,,
result_63,終了してPP獲得,,
result_64,クエスト終了,,
result_65,イベントTOPへ,,
result_66,APが足りません,,
result_67,使用個数確認,,
result_68,アイテム使用完了,,
result_69,AP不足,,
result_7,お気に入り登録確認,,
result_70,交換確認,,
result_71,交換完了,,
result_72,%s個交換しました。,,
result_73,報酬受け取り済み,,
result_74,データ取得エラー,,
result_75,データの取得ができません。<br>お手数ですがTOPページかマイページから<br>ゲームを再開してください。,,
result_76,確認,,
result_77,通信に問題が発生したため<br>クエスト結果画面を表示できませんでした。<br>経験値や報酬は正常に獲得しています。<br><br>お手数ですがマイページから<br>ゲームを再開してください。,,
result_78,マイページ,,
result_79,バトル履歴,,
result_8,お気に入りの登録数が最大数に達しているため、<br>登録ができませんでした。,,
result_80,ディール対象アイテム獲得,,
result_81,他称号を%s個獲得しました,,
result_9,お気に入り登録確認,,
result_aliza_1,アリーザの一言,,
result_auto_custom_1,強化詳細,,
result_auto_custom_2,使用アイテム,,
result_auto_sell_1,武器 × %s,,
result_auto_sell_2,召喚石 × %s,,
result_auto_sell_3,売却詳細,,
result_auto_sell_4,売却アイテム,,
result_get_casinomedal,メダルゲット,,
result_get_stone_title,宝晶石獲得,,
result_journal_update,ルリアノート,,
result_sidestory_1,ストーリー解放,,
result_skin_exp_1,熟練度,,
result_trajectory_title,軌跡の雫 新着情報,,
result_zenith_1,Limit Bonus 解放,,
revenge_bonus_1,リベンジボーナス,,
revenge_bonus_2,進行中のクエストから撤退しました。,,
revenge_bonus_select_1,リベンジボーナス確認,,
revival002_exception_title,なァ……,,
reward_1,アイテム詳細,,
reward_2,報酬受取,,
reward_3,所持数オーバー,,
reward_pop_title_1,クエストクリア報酬,,
riddle_battle_1,地下洞窟を脱出せよ！,,
riddle_text_1,あきらめる,,
season_voice_01,,View Message,
seasonmessage_1,メッセージ選択,View Message,
seasonmessage_2,モルフェ,Morphe,
seasonmessage_3,ヴェトル,Phoebe,
seasonmessage_4,性別について,Playing as Male / Female,
seasonmessage_valentine_1,女性キャラからメッセージを受け取るには、<br>性別を男性にする必要があります。,The main character needs to be male to see Valentine's Day cut scenes with female characters.,
seasonmessage_valentine_10,ハッピーバレンタイン！,Happy Valentine's Day!,
seasonmessage_valentine_2,男性キャラからメッセージを受け取るには、<br>性別を女性にする必要があります。,The main character needs to be female to see Valentine's Day cut scenes with male characters.,
seasonmessage_valentine_3,性別確認,Character Cut Scenes,
seasonmessage_valentine_4,受け渡し確認,Give Item,
seasonmessage_valentine_5,チョコ受け取り,For You,
seasonmessage_valentine_6,バレンタインチョコ購入,Chocolate Shack,
seasonmessage_valentine_7,購入完了,Chocolate Shack,
seasonmessage_valentine_8,購入エラー,Chocolate Shack,
seasonmessage_valentine_9,購入できませんでした,You can't buy any chocolate. Try again later.,
seasonmessage_white_1,ホワイトデーの贈り物購入,Gift Shack,
seasonmessage_white_2,購入完了,Gift Shack,
seasonmessage_white_3,購入エラー,Gift Shack,
seasonmessage_white_4,購入できませんでした,You can't buy any gifts. Try again later.,
seasonmessage_white_5,女性キャラからメッセージを受け取るには、<br>性別を男性にする必要があります。,The main character needs to be male to see White Day cut scenes with female characters.,
seasonmessage_white_6,男性キャラからメッセージを受け取るには、<br>性別を女性にする必要があります。,The main character needs to be female to see White Day cut scenes with male characters.,
seasonmessage_white_7,贈り物受け取り,For You,
seasonmessage_white_8,ハッピーホワイトデー！,Happy White Day!,
sell_stash_filter_1,整頓,,
sell_stash_filter_10,移動,,
sell_stash_filter_11,売却完了,,
sell_stash_filter_12,倉庫に移動,,
sell_stash_filter_13,倉庫があれば武器や召喚石を<br>倉庫1つあたり200個まで保管できます<br><br>倉庫は%s、宝晶石で<br>購入することができます,,
sell_stash_filter_14,モバコイン,,
sell_stash_filter_15,グラブルコイン,,
sell_stash_filter_16,ショップへ,,
sell_stash_filter_17,移動先倉庫選択,,
sell_stash_filter_18,選択した倉庫内がいっぱいのため、<br>移動できません。,,
sell_stash_filter_19,移動完了,,
sell_stash_filter_2,条件にあうプレゼントが<br>ありませんでした,,
sell_stash_filter_20,リスト,,
sell_stash_filter_21,プレゼントリスト,,
sell_stash_filter_22,条件にあう武器が<br>ありませんでした,,
sell_stash_filter_23,条件にあう召喚石が<br>ありませんでした,,
sell_stash_filter_24,売却確認,,
sell_stash_filter_25,所持ルピ　<span class='txt-held-lupi'>%s</span>ルピ,,
sell_stash_filter_26,ボーナス　獲得ルピ＋%s,,
sell_stash_filter_27,所持ルピ　%s1 → <span class='txt-lupi-after'>%s2</span>ルピ,,
sell_stash_filter_28,所持ルピ　<span class='txt-yellow'>%s</span>ルピ,,
sell_stash_filter_29,%s1%s2個移動しました,,
sell_stash_filter_3,CAUTION!,,
sell_stash_filter_30,移動する%sがありませんでした,,
sell_stash_filter_4,<span class='txt-orange'>Sレア</span>が売却設定されています。<br><br>本当によろしいですか？<br><br>,,
sell_stash_filter_5,%sを売却,,
sell_stash_filter_6,%sを倉庫に移動,,
sell_stash_filter_7,武器,,
sell_stash_filter_8,召喚石,,
sell_stash_filter_9,売却,,
setting_1,設定,Game Settings,
setting_10,絵柄入れ替え,Replace,
setting_11,%s番目と%s番目のスタンプの<br>表示順を入れ替えます。,You will replace sticker %s<br>with sticker %s.,
setting_12,このスタンプを%s番目に設定します。,This sticker will be set to position %s.,
setting_13,条件設定,Settings,
setting_14,設定条件,Auto-Upgrade Settings,
setting_15,騎空団の強化はメインクエスト第4章クリア後から<br>「騎空団」に入団することで設定が可能です。,Auto-upgrade can only be used when you are in a crew. You can start or join a crew after clearing chapter 4 of the main quest.,
setting_2,設定しました。,Your changes have been saved.,
setting_3,認証を解除しました。,Your Granblue Fantasy account and Twitter account are no longer linked.,
setting_4,計算中,Calculating...,
setting_5,スタンプセット編集,Edit Sticker Set,
setting_6,スタンプの移動先を選んでください,Select where to move the sticker.,
setting_7,%s番目に設定する絵柄を選んでください,Tap a sticker to replace sticker %s.,
setting_8,%s番目に設定しているスタンプを<br>%s番目に移動します。,You will move this sticker from<br>position %s to %s.,
setting_9,順番変更,Change Order,
setting_title_1,映像設定,Graphics,
setting_title_10,PCブラウザ版設定,Browser Version Settings,
setting_title_2,サウンド設定,Sound,
setting_title_3,バトル設定,Battle,
setting_title_4,チャット・スタンプ設定,Chat/Stickers,
setting_title_5,マイページ設定,Home Screen,
setting_title_6,公開設定,Privacy,
setting_title_7,連携設定,Linked Accounts,
setting_title_8,便利設定,Miscellaneous,
setting_title_9,アプリ版専用設定,App Settings,
shop_1,ショップ,,
shop_10,交換できませんでした。,,
shop_11,交換完了,,
shop_12,<br>（現在の上限 %s）,,
shop_13,バトルに戻る,,
shop_14,個,,
shop_15,%s1%s2交換しました。%s3,,
shop_16,購入完了,,
shop_17,1月6日 8:59,,
shop_18,ホリデーセール,,
shop_19,アイテム詳細,,
shop_3,グラブルコインショップ,,
shop_4,回復アイテムはこちらですよ～<br>所持数拡張もおススメです～,,
shop_5,宝晶石ショップ,,
shop_56,ショップ,,
shop_6,集めた宝晶石で<br>便利なアイテムをゲットです～,,
shop_7,交換確認,,
shop_8,購入確認,,
shop_9,交換エラー,,
